Padecimiento,Semana,Fecha,Entidad,incrementos_hombres,incrementos_mujeres,Region,incrementos_total,Superficie_km2,Hombres,Mujeres,Total,region_salud_mental,ratio_h_m,ratio_h_m_cat,tamano_poblacional_predefinido,tamano_poblacional_grupo_percentil,densidad_poblacion,extension_territorial_percentil,densidad_poblacional_percentil
Parkinson,32,2015-08-03,Querétaro,1,0,Centro,1,11690.6,1156820,1211647,2368467,Urbana media,0.9547500220773872,Mayormente mujeres,1-3M,Media-baja,202.59584623543705,Territorio pequeño,Alta
Parkinson,32,2015-08-03,Quintana Roo,2,2,Sureste,4,44705.2,936779,921206,1857985,Sur-Sureste vulnerable,1.0169050136451565,Mayormente hombres,1-3M,Media-baja,41.56082513891002,Medio-pequeño,Baja
Parkinson,32,2015-08-03,San Luis Potosí,4,2,Occidente,6,61138.0,1372451,1449804,2822255,Urbana media,0.9466458914446366,Mayormente mujeres,1-3M,Media-baja,46.16204324642611,Medio-grande,Media-baja
Parkinson,32,2015-08-03,Sinaloa,5,2,Norte,7,57365.4,1494815,1532128,3026943,Urbana media,0.9756462906493452,Mayormente mujeres,3-6M,Media-baja,52.76600529238879,Medio-pequeño,Media-baja
Parkinson,32,2015-08-03,Sonora,6,1,Norte,7,179354.7,1472197,1472643,2944840,Urbana media,0.999697143163686,Balanceado,1-3M,Media-baja,16.419084640658983,Grande,Baja
Parkinson,32,2015-08-03,Tabasco,3,1,Sureste,4,24730.9,1173671,1228927,2402598,Sur-Sureste vulnerable,0.9550371991176042,Mayormente mujeres,1-3M,Media-baja,97.14963871108613,Medio-pequeño,Media-alta
Parkinson,32,2015-08-03,Tamaulipas,3,0,Norte,3,80249.3,1736140,1791595,3527735,Urbana media,0.9690471339783824,Mayormente mujeres,3-6M,Media-alta,43.95969809082447,Grande,Media-baja
Parkinson,32,2015-08-03,Tlaxcala,0,0,Centro,0,3996.6,649894,693083,1342977,Rural / dispersa,0.9376856740101834,Mayormente mujeres,1-3M,Población baja,336.02987539408497,Territorio pequeño,Alta
Parkinson,32,2015-08-03,Veracruz,5,4,Sureste,9,71823.5,3871774,4190805,8062579,Rural / dispersa,0.9238735756018236,Mayormente mujeres,6M+,Alta,112.25544564105064,Medio-grande,Media-alta
Parkinson,32,2015-08-03,Yucatán,0,1,Sureste,1,39524.4,1140279,1180619,2320898,Sur-Sureste vulnerable,0.9658314833151084,Mayormente mujeres,1-3M,Media-baja,58.7206383904626,Medio-pequeño,Media-baja
Parkinson,32,2015-08-03,Zacatecas,0,0,Occidente,0,75275.3,791058,831080,1622138,Urbana media,0.9518433845117196,Mayormente mujeres,1-3M,Población baja,21.54940598044777,Grande,Baja
Parkinson,33,2015-08-10,Aguascalientes,0,0,Occidente,0,5615.7,696683,728924,1425607,Urbana media,0.955769051368867,Mayormente mujeres,1-3M,Población baja,253.86096123368415,Territorio pequeño,Alta
Parkinson,33,2015-08-10,Baja California,25,28,Norte,53,71450.0,1900589,1868431,3769020,Urbana media,1.0172112323120308,Mayormente hombres,3-6M,Media-alta,52.75045486354094,Medio-grande,Media-baja
Parkinson,33,2015-08-10,Baja California Sur,0,2,Norte,2,73909.4,405879,392568,798447,Urbana media,1.033907501375558,Mayormente hombres,0-1M,Población baja,10.803050762149336,Medio-grande,Baja
Parkinson,33,2015-08-10,Campeche,1,0,Sureste,1,57484.9,456939,471424,928363,Sur-Sureste vulnerable,0.9692739444746132,Mayormente mujeres,0-1M,Población baja,16.149684525849395,Medio-pequeño,Baja
Parkinson,33,2015-08-10,Chiapas,3,2,Sureste,5,73311.0,2705947,2837881,5543828,Sur-Sureste vulnerable,0.9535096785242227,Mayormente mujeres,3-6M,Alta,75.6206844811829,Medio-grande,Media-alta
Parkinson,33,2015-08-10,Chihuahua,1,3,Norte,4,247412.6,1853822,1888047,3741869,Urbana media,0.9818728029545876,Mayormente mujeres,3-6M,Media-alta,15.124003385437929,Grande,Baja
Parkinson,33,2015-08-10,Ciudad de México,6,11,Centro,17,1494.3,4404927,4805017,9209944,Metropolitana alta,0.9167349459949882,Mayormente mujeres,6M+,Alta,6163.3835240580875,Territorio pequeño,Alta
Parkinson,33,2015-08-10,Coahuila,1,2,Norte,3,151594.8,1563669,1583102,3146771,Urbana media,0.98772473283465,Mayormente mujeres,3-6M,Media-alta,20.757776651969593,Grande,Baja
Parkinson,33,2015-08-10,Colima,0,0,Occidente,0,5626.9,360622,370769,731391,Urbana media,0.9726325555804288,Mayormente mujeres,0-1M,Población baja,129.98116191864082,Territorio pequeño,Media-alta
Parkinson,33,2015-08-10,Durango,3,1,Norte,4,123364.0,904866,927784,1832650,Urbana media,0.975298129737094,Mayormente mujeres,1-3M,Población baja,14.855630491877696,Grande,Baja
Parkinson,33,2015-08-10,Guanajuato,4,2,Occidente,6,30606.7,2996454,3170480,6166934,Urbana media,0.945110519542782,Mayormente mujeres,6M+,Alta,201.4896738295863,Medio-pequeño,Alta
Parkinson,33,2015-08-10,Guerrero,4,2,Sureste,6,63595.9,1700612,1840073,3540685,Rural / dispersa,0.9242089851870008,Mayormente mujeres,3-6M,Media-alta,55.67473689341608,Medio-grande,Media-baja
Parkinson,33,2015-08-10,Hidalgo,3,4,Centro,7,20821.4,1481379,1601462,3082841,Rural / dispersa,0.925016641044246,Mayormente mujeres,3-6M,Media-alta,148.06117744243903,Territorio pequeño,Media-alta
Parkinson,33,2015-08-10,Jalisco,13,10,Occidente,23,78595.9,4098455,4249696,8348151,Metropolitana alta,0.964411336716791,Mayormente mujeres,6M+,Alta,106.2161130542433,Grande,Media-alta
Parkinson,33,2015-08-10,Michoacán,1,1,Occidente,2,58598.7,2306341,2442505,4748846,Rural / dispersa,0.9442523147342584,Mayormente mujeres,3-6M,Media-alta,81.04012546353418,Medio-grande,Media-alta
Parkinson,33,2015-08-10,Morelos,0,1,Centro,1,4878.9,950847,1020673,1971520,Urbana media,0.9315882755789564,Mayormente mujeres,1-3M,Media-baja,404.09108610547463,Territorio pequeño,Alta
Parkinson,33,2015-08-10,México,5,7,Centro,12,22351.8,8251295,8741123,16992418,Metropolitana alta,0.9439628066096312,Mayormente mujeres,6M+,Alta,760.2259325870847,Territorio pequeño,Alta
Parkinson,33,2015-08-10,Nayarit,4,0,Occidente,4,27856.5,612278,623178,1235456,Rural / dispersa,0.9825090102667297,Mayormente mujeres,1-3M,Población baja,44.35072604239585,Medio-pequeño,Media-baja
Parkinson,33,2015-08-10,Nuevo León,3,2,Norte,5,64156.2,2890950,2893492,5784442,Metropolitana alta,0.9991214767485102,Balanceado,3-6M,Alta,90.16185497270725,Medio-grande,Media-alta
Parkinson,33,2015-08-10,Oaxaca,2,11,Sureste,13,93757.6,1974843,2157305,4132148,Sur-Sureste vulnerable,0.9154213242911874,Mayormente mujeres,3-6M,Media-alta,44.07267250868196,Grande,Media-baja
Parkinson,33,2015-08-10,Puebla,2,0,Centro,2,34309.6,3160115,3423163,6583278,Rural / dispersa,0.9231564491670424,Mayormente mujeres,6M+,Alta,191.87859957562895,Medio-pequeño,Alta
Parkinson,33,2015-08-10,Querétaro,2,0,Centro,2,11690.6,1156820,1211647,2368467,Urbana media,0.9547500220773872,Mayormente mujeres,1-3M,Media-baja,202.59584623543705,Territorio pequeño,Alta
Parkinson,33,2015-08-10,Quintana Roo,2,0,Sureste,2,44705.2,936779,921206,1857985,Sur-Sureste vulnerable,1.0169050136451565,Mayormente hombres,1-3M,Media-baja,41.56082513891002,Medio-pequeño,Baja
Parkinson,33,2015-08-10,San Luis Potosí,0,1,Occidente,1,61138.0,1372451,1449804,2822255,Urbana media,0.9466458914446366,Mayormente mujeres,1-3M,Media-baja,46.16204324642611,Medio-grande,Media-baja
Parkinson,33,2015-08-10,Sinaloa,4,62,Norte,66,57365.4,1494815,1532128,3026943,Urbana media,0.9756462906493452,Mayormente mujeres,3-6M,Media-baja,52.76600529238879,Medio-pequeño,Media-baja
Parkinson,33,2015-08-10,Sonora,1,3,Norte,4,179354.7,1472197,1472643,2944840,Urbana media,0.999697143163686,Balanceado,1-3M,Media-baja,16.419084640658983,Grande,Baja
Parkinson,33,2015-08-10,Tabasco,6,7,Sureste,13,24730.9,1173671,1228927,2402598,Sur-Sureste vulnerable,0.9550371991176042,Mayormente mujeres,1-3M,Media-baja,97.14963871108613,Medio-pequeño,Media-alta
Parkinson,33,2015-08-10,Tamaulipas,1,0,Norte,1,80249.3,1736140,1791595,3527735,Urbana media,0.9690471339783824,Mayormente mujeres,3-6M,Media-alta,43.95969809082447,Grande,Media-baja
Parkinson,33,2015-08-10,Tlaxcala,0,1,Centro,1,3996.6,649894,693083,1342977,Rural / dispersa,0.9376856740101834,Mayormente mujeres,1-3M,Población baja,336.02987539408497,Territorio pequeño,Alta
Parkinson,33,2015-08-10,Veracruz,11,4,Sureste,15,71823.5,3871774,4190805,8062579,Rural / dispersa,0.9238735756018236,Mayormente mujeres,6M+,Alta,112.25544564105064,Medio-grande,Media-alta
Parkinson,33,2015-08-10,Yucatán,0,1,Sureste,1,39524.4,1140279,1180619,2320898,Sur-Sureste vulnerable,0.9658314833151084,Mayormente mujeres,1-3M,Media-baja,58.7206383904626,Medio-pequeño,Media-baja
Parkinson,33,2015-08-10,Zacatecas,0,1,Occidente,1,75275.3,791058,831080,1622138,Urbana media,0.9518433845117196,Mayormente mujeres,1-3M,Población baja,21.54940598044777,Grande,Baja
Parkinson,34,2015-08-17,Aguascalientes,1,0,Occidente,1,5615.7,696683,728924,1425607,Urbana media,0.955769051368867,Mayormente mujeres,1-3M,Población baja,253.86096123368415,Territorio pequeño,Alta
Parkinson,34,2015-08-17,Baja California,0,3,Norte,3,71450.0,1900589,1868431,3769020,Urbana media,1.0172112323120308,Mayormente hombres,3-6M,Media-alta,52.75045486354094,Medio-grande,Media-baja
Parkinson,34,2015-08-17,Baja California Sur,0,0,Norte,0,73909.4,405879,392568,798447,Urbana media,1.033907501375558,Mayormente hombres,0-1M,Población baja,10.803050762149336,Medio-grande,Baja
Parkinson,34,2015-08-17,Campeche,0,1,Sureste,1,57484.9,456939,471424,928363,Sur-Sureste vulnerable,0.9692739444746132,Mayormente mujeres,0-1M,Población baja,16.149684525849395,Medio-pequeño,Baja
Parkinson,34,2015-08-17,Chiapas,3,0,Sureste,3,73311.0,2705947,2837881,5543828,Sur-Sureste vulnerable,0.9535096785242227,Mayormente mujeres,3-6M,Alta,75.6206844811829,Medio-grande,Media-alta
Parkinson,34,2015-08-17,Chihuahua,2,0,Norte,2,247412.6,1853822,1888047,3741869,Urbana media,0.9818728029545876,Mayormente mujeres,3-6M,Media-alta,15.124003385437929,Grande,Baja
Parkinson,34,2015-08-17,Ciudad de México,6,4,Centro,10,1494.3,4404927,4805017,9209944,Metropolitana alta,0.9167349459949882,Mayormente mujeres,6M+,Alta,6163.3835240580875,Territorio pequeño,Alta
Parkinson,34,2015-08-17,Coahuila,0,1,Norte,1,151594.8,1563669,1583102,3146771,Urbana media,0.98772473283465,Mayormente mujeres,3-6M,Media-alta,20.757776651969593,Grande,Baja
Parkinson,34,2015-08-17,Colima,0,0,Occidente,0,5626.9,360622,370769,731391,Urbana media,0.9726325555804288,Mayormente mujeres,0-1M,Población baja,129.98116191864082,Territorio pequeño,Media-alta
Parkinson,34,2015-08-17,Durango,37,28,Norte,65,123364.0,904866,927784,1832650,Urbana media,0.975298129737094,Mayormente mujeres,1-3M,Población baja,14.855630491877696,Grande,Baja
Parkinson,34,2015-08-17,Guanajuato,3,2,Occidente,5,30606.7,2996454,3170480,6166934,Urbana media,0.945110519542782,Mayormente mujeres,6M+,Alta,201.4896738295863,Medio-pequeño,Alta
Parkinson,34,2015-08-17,Guerrero,1,16,Sureste,17,63595.9,1700612,1840073,3540685,Rural / dispersa,0.9242089851870008,Mayormente mujeres,3-6M,Media-alta,55.67473689341608,Medio-grande,Media-baja
Parkinson,34,2015-08-17,Hidalgo,1,0,Centro,1,20821.4,1481379,1601462,3082841,Rural / dispersa,0.925016641044246,Mayormente mujeres,3-6M,Media-alta,148.06117744243903,Territorio pequeño,Media-alta
Parkinson,34,2015-08-17,Jalisco,10,8,Occidente,18,78595.9,4098455,4249696,8348151,Metropolitana alta,0.964411336716791,Mayormente mujeres,6M+,Alta,106.2161130542433,Grande,Media-alta
Parkinson,34,2015-08-17,Michoacán,1,2,Occidente,3,58598.7,2306341,2442505,4748846,Rural / dispersa,0.9442523147342584,Mayormente mujeres,3-6M,Media-alta,81.04012546353418,Medio-grande,Media-alta
Parkinson,34,2015-08-17,Morelos,0,0,Centro,0,4878.9,950847,1020673,1971520,Urbana media,0.9315882755789564,Mayormente mujeres,1-3M,Media-baja,404.09108610547463,Territorio pequeño,Alta
Parkinson,34,2015-08-17,México,6,5,Centro,11,22351.8,8251295,8741123,16992418,Metropolitana alta,0.9439628066096312,Mayormente mujeres,6M+,Alta,760.2259325870847,Territorio pequeño,Alta
Parkinson,34,2015-08-17,Nayarit,1,0,Occidente,1,27856.5,612278,623178,1235456,Rural / dispersa,0.9825090102667297,Mayormente mujeres,1-3M,Población baja,44.35072604239585,Medio-pequeño,Media-baja
Parkinson,34,2015-08-17,Nuevo León,5,1,Norte,6,64156.2,2890950,2893492,5784442,Metropolitana alta,0.9991214767485102,Balanceado,3-6M,Alta,90.16185497270725,Medio-grande,Media-alta
Parkinson,34,2015-08-17,Oaxaca,2,8,Sureste,10,93757.6,1974843,2157305,4132148,Sur-Sureste vulnerable,0.9154213242911874,Mayormente mujeres,3-6M,Media-alta,44.07267250868196,Grande,Media-baja
Parkinson,34,2015-08-17,Puebla,2,4,Centro,6,34309.6,3160115,3423163,6583278,Rural / dispersa,0.9231564491670424,Mayormente mujeres,6M+,Alta,191.87859957562895,Medio-pequeño,Alta
Parkinson,34,2015-08-17,Querétaro,0,1,Centro,1,11690.6,1156820,1211647,2368467,Urbana media,0.9547500220773872,Mayormente mujeres,1-3M,Media-baja,202.59584623543705,Territorio pequeño,Alta
Parkinson,34,2015-08-17,Quintana Roo,2,0,Sureste,2,44705.2,936779,921206,1857985,Sur-Sureste vulnerable,1.0169050136451565,Mayormente hombres,1-3M,Media-baja,41.56082513891002,Medio-pequeño,Baja
Parkinson,34,2015-08-17,San Luis Potosí,2,7,Occidente,9,61138.0,1372451,1449804,2822255,Urbana media,0.9466458914446366,Mayormente mujeres,1-3M,Media-baja,46.16204324642611,Medio-grande,Media-baja
Parkinson,34,2015-08-17,Sinaloa,4,7,Norte,11,57365.4,1494815,1532128,3026943,Urbana media,0.9756462906493452,Mayormente mujeres,3-6M,Media-baja,52.76600529238879,Medio-pequeño,Media-baja
Parkinson,34,2015-08-17,Sonora,3,3,Norte,6,179354.7,1472197,1472643,2944840,Urbana media,0.999697143163686,Balanceado,1-3M,Media-baja,16.419084640658983,Grande,Baja
Parkinson,34,2015-08-17,Tabasco,1,1,Sureste,2,24730.9,1173671,1228927,2402598,Sur-Sureste vulnerable,0.9550371991176042,Mayormente mujeres,1-3M,Media-baja,97.14963871108613,Medio-pequeño,Media-alta
Parkinson,34,2015-08-17,Tamaulipas,1,3,Norte,4,80249.3,1736140,1791595,3527735,Urbana media,0.9690471339783824,Mayormente mujeres,3-6M,Media-alta,43.95969809082447,Grande,Media-baja
Parkinson,34,2015-08-17,Tlaxcala,1,1,Centro,2,3996.6,649894,693083,1342977,Rural / dispersa,0.9376856740101834,Mayormente mujeres,1-3M,Población baja,336.02987539408497,Territorio pequeño,Alta
Parkinson,34,2015-08-17,Veracruz,8,2,Sureste,10,71823.5,3871774,4190805,8062579,Rural / dispersa,0.9238735756018236,Mayormente mujeres,6M+,Alta,112.25544564105064,Medio-grande,Media-alta
Parkinson,34,2015-08-17,Yucatán,0,2,Sureste,2,39524.4,1140279,1180619,2320898,Sur-Sureste vulnerable,0.9658314833151084,Mayormente mujeres,1-3M,Media-baja,58.7206383904626,Medio-pequeño,Media-baja
Parkinson,34,2015-08-17,Zacatecas,0,0,Occidente,0,75275.3,791058,831080,1622138,Urbana media,0.9518433845117196,Mayormente mujeres,1-3M,Población baja,21.54940598044777,Grande,Baja
Parkinson,35,2015-08-24,Aguascalientes,0,0,Occidente,0,5615.7,696683,728924,1425607,Urbana media,0.955769051368867,Mayormente mujeres,1-3M,Población baja,253.86096123368415,Territorio pequeño,Alta
Parkinson,35,2015-08-24,Baja California,2,2,Norte,4,71450.0,1900589,1868431,3769020,Urbana media,1.0172112323120308,Mayormente hombres,3-6M,Media-alta,52.75045486354094,Medio-grande,Media-baja
Parkinson,35,2015-08-24,Baja California Sur,5,3,Norte,8,73909.4,405879,392568,798447,Urbana media,1.033907501375558,Mayormente hombres,0-1M,Población baja,10.803050762149336,Medio-grande,Baja
Parkinson,35,2015-08-24,Campeche,0,0,Sureste,0,57484.9,456939,471424,928363,Sur-Sureste vulnerable,0.9692739444746132,Mayormente mujeres,0-1M,Población baja,16.149684525849395,Medio-pequeño,Baja
Parkinson,35,2015-08-24,Chiapas,3,3,Sureste,6,73311.0,2705947,2837881,5543828,Sur-Sureste vulnerable,0.9535096785242227,Mayormente mujeres,3-6M,Alta,75.6206844811829,Medio-grande,Media-alta
Parkinson,35,2015-08-24,Chihuahua,0,0,Norte,0,247412.6,1853822,1888047,3741869,Urbana media,0.9818728029545876,Mayormente mujeres,3-6M,Media-alta,15.124003385437929,Grande,Baja
Parkinson,35,2015-08-24,Ciudad de México,9,8,Centro,17,1494.3,4404927,4805017,9209944,Metropolitana alta,0.9167349459949882,Mayormente mujeres,6M+,Alta,6163.3835240580875,Territorio pequeño,Alta
Parkinson,35,2015-08-24,Coahuila,1,1,Norte,2,151594.8,1563669,1583102,3146771,Urbana media,0.98772473283465,Mayormente mujeres,3-6M,Media-alta,20.757776651969593,Grande,Baja
Parkinson,35,2015-08-24,Colima,0,1,Occidente,1,5626.9,360622,370769,731391,Urbana media,0.9726325555804288,Mayormente mujeres,0-1M,Población baja,129.98116191864082,Territorio pequeño,Media-alta
Parkinson,35,2015-08-24,Durango,4,1,Norte,5,123364.0,904866,927784,1832650,Urbana media,0.975298129737094,Mayormente mujeres,1-3M,Población baja,14.855630491877696,Grande,Baja
Parkinson,35,2015-08-24,Guanajuato,2,1,Occidente,3,30606.7,2996454,3170480,6166934,Urbana media,0.945110519542782,Mayormente mujeres,6M+,Alta,201.4896738295863,Medio-pequeño,Alta
Parkinson,35,2015-08-24,Guerrero,3,0,Sureste,3,63595.9,1700612,1840073,3540685,Rural / dispersa,0.9242089851870008,Mayormente mujeres,3-6M,Media-alta,55.67473689341608,Medio-grande,Media-baja
Parkinson,35,2015-08-24,Hidalgo,1,1,Centro,2,20821.4,1481379,1601462,3082841,Rural / dispersa,0.925016641044246,Mayormente mujeres,3-6M,Media-alta,148.06117744243903,Territorio pequeño,Media-alta
Parkinson,35,2015-08-24,Jalisco,4,16,Occidente,20,78595.9,4098455,4249696,8348151,Metropolitana alta,0.964411336716791,Mayormente mujeres,6M+,Alta,106.2161130542433,Grande,Media-alta
Parkinson,35,2015-08-24,Michoacán,3,1,Occidente,4,58598.7,2306341,2442505,4748846,Rural / dispersa,0.9442523147342584,Mayormente mujeres,3-6M,Media-alta,81.04012546353418,Medio-grande,Media-alta
Parkinson,35,2015-08-24,Morelos,2,0,Centro,2,4878.9,950847,1020673,1971520,Urbana media,0.9315882755789564,Mayormente mujeres,1-3M,Media-baja,404.09108610547463,Territorio pequeño,Alta
Parkinson,35,2015-08-24,México,6,6,Centro,12,22351.8,8251295,8741123,16992418,Metropolitana alta,0.9439628066096312,Mayormente mujeres,6M+,Alta,760.2259325870847,Territorio pequeño,Alta
Parkinson,35,2015-08-24,Nayarit,3,0,Occidente,3,27856.5,612278,623178,1235456,Rural / dispersa,0.9825090102667297,Mayormente mujeres,1-3M,Población baja,44.35072604239585,Medio-pequeño,Media-baja
Parkinson,35,2015-08-24,Nuevo León,6,1,Norte,7,64156.2,2890950,2893492,5784442,Metropolitana alta,0.9991214767485102,Balanceado,3-6M,Alta,90.16185497270725,Medio-grande,Media-alta
Parkinson,35,2015-08-24,Oaxaca,4,3,Sureste,7,93757.6,1974843,2157305,4132148,Sur-Sureste vulnerable,0.9154213242911874,Mayormente mujeres,3-6M,Media-alta,44.07267250868196,Grande,Media-baja
Parkinson,35,2015-08-24,Puebla,2,5,Centro,7,34309.6,3160115,3423163,6583278,Rural / dispersa,0.9231564491670424,Mayormente mujeres,6M+,Alta,191.87859957562895,Medio-pequeño,Alta
Parkinson,35,2015-08-24,Querétaro,0,3,Centro,3,11690.6,1156820,1211647,2368467,Urbana media,0.9547500220773872,Mayormente mujeres,1-3M,Media-baja,202.59584623543705,Territorio pequeño,Alta
Parkinson,35,2015-08-24,Quintana Roo,9,8,Sureste,17,44705.2,936779,921206,1857985,Sur-Sureste vulnerable,1.0169050136451565,Mayormente hombres,1-3M,Media-baja,41.56082513891002,Medio-pequeño,Baja
Parkinson,35,2015-08-24,San Luis Potosí,21,19,Occidente,40,61138.0,1372451,1449804,2822255,Urbana media,0.9466458914446366,Mayormente mujeres,1-3M,Media-baja,46.16204324642611,Medio-grande,Media-baja
Parkinson,35,2015-08-24,Sinaloa,1,7,Norte,8,57365.4,1494815,1532128,3026943,Urbana media,0.9756462906493452,Mayormente mujeres,3-6M,Media-baja,52.76600529238879,Medio-pequeño,Media-baja
Parkinson,35,2015-08-24,Sonora,2,2,Norte,4,179354.7,1472197,1472643,2944840,Urbana media,0.999697143163686,Balanceado,1-3M,Media-baja,16.419084640658983,Grande,Baja
Parkinson,35,2015-08-24,Tabasco,1,2,Sureste,3,24730.9,1173671,1228927,2402598,Sur-Sureste vulnerable,0.9550371991176042,Mayormente mujeres,1-3M,Media-baja,97.14963871108613,Medio-pequeño,Media-alta
Parkinson,35,2015-08-24,Tamaulipas,3,2,Norte,5,80249.3,1736140,1791595,3527735,Urbana media,0.9690471339783824,Mayormente mujeres,3-6M,Media-alta,43.95969809082447,Grande,Media-baja
Parkinson,35,2015-08-24,Tlaxcala,1,1,Centro,2,3996.6,649894,693083,1342977,Rural / dispersa,0.9376856740101834,Mayormente mujeres,1-3M,Población baja,336.02987539408497,Territorio pequeño,Alta
Parkinson,35,2015-08-24,Veracruz,5,1,Sureste,6,71823.5,3871774,4190805,8062579,Rural / dispersa,0.9238735756018236,Mayormente mujeres,6M+,Alta,112.25544564105064,Medio-grande,Media-alta
Parkinson,35,2015-08-24,Yucatán,1,3,Sureste,4,39524.4,1140279,1180619,2320898,Sur-Sureste vulnerable,0.9658314833151084,Mayormente mujeres,1-3M,Media-baja,58.7206383904626,Medio-pequeño,Media-baja
Parkinson,35,2015-08-24,Zacatecas,0,0,Occidente,0,75275.3,791058,831080,1622138,Urbana media,0.9518433845117196,Mayormente mujeres,1-3M,Población baja,21.54940598044777,Grande,Baja
Parkinson,36,2015-08-31,Aguascalientes,0,0,Occidente,0,5615.7,696683,728924,1425607,Urbana media,0.955769051368867,Mayormente mujeres,1-3M,Población baja,253.86096123368415,Territorio pequeño,Alta
