ds,entidad,padecimiento,meta_modo,yhat
2026-05-18,Aguascalientes,Alzheimer,mujeres,0
2026-05-25,Aguascalientes,Alzheimer,general,0
2026-05-25,Aguascalientes,Alzheimer,hombres,0
2026-05-25,Aguascalientes,Alzheimer,mujeres,0
2026-06-01,Aguascalientes,Alzheimer,general,0
2026-06-01,Aguascalientes,Alzheimer,hombres,0
2026-06-01,Aguascalientes,Alzheimer,mujeres,0
2026-06-08,Aguascalientes,Alzheimer,general,0
2026-06-08,Aguascalientes,Alzheimer,hombres,0
2026-06-08,Aguascalientes,Alzheimer,mujeres,0
2026-06-15,Aguascalientes,Alzheimer,general,0
2026-06-15,Aguascalientes,Alzheimer,hombres,0
2026-06-15,Aguascalientes,Alzheimer,mujeres,0
2026-06-22,Aguascalientes,Alzheimer,general,0
2026-06-22,Aguascalientes,Alzheimer,hombres,0
2026-06-22,Aguascalientes,Alzheimer,mujeres,0
2026-06-29,Aguascalientes,Alzheimer,general,0
2026-06-29,Aguascalientes,Alzheimer,hombres,0
2026-06-29,Aguascalientes,Alzheimer,mujeres,0
2026-07-06,Aguascalientes,Alzheimer,general,0
2026-07-06,Aguascalientes,Alzheimer,hombres,0
2026-07-06,Aguascalientes,Alzheimer,mujeres,0
2026-07-13,Aguascalientes,Alzheimer,general,0
2026-07-13,Aguascalientes,Alzheimer,hombres,0
2026-07-13,Aguascalientes,Alzheimer,mujeres,0
2026-07-20,Aguascalientes,Alzheimer,general,0
2026-07-20,Aguascalientes,Alzheimer,hombres,0
2026-07-20,Aguascalientes,Alzheimer,mujeres,0
2026-07-27,Aguascalientes,Alzheimer,general,0
2026-07-27,Aguascalientes,Alzheimer,hombres,0
2026-07-27,Aguascalientes,Alzheimer,mujeres,0
2026-08-03,Aguascalientes,Alzheimer,general,0
2026-08-03,Aguascalientes,Alzheimer,hombres,0
2026-08-03,Aguascalientes,Alzheimer,mujeres,0
2026-08-10,Aguascalientes,Alzheimer,general,0
2026-08-10,Aguascalientes,Alzheimer,hombres,0
2026-08-10,Aguascalientes,Alzheimer,mujeres,0
2026-08-17,Aguascalientes,Alzheimer,general,0
2026-08-17,Aguascalientes,Alzheimer,hombres,0
2026-08-17,Aguascalientes,Alzheimer,mujeres,0
2026-08-24,Aguascalientes,Alzheimer,general,0
2026-08-24,Aguascalientes,Alzheimer,hombres,0
2026-08-24,Aguascalientes,Alzheimer,mujeres,0
2026-08-31,Aguascalientes,Alzheimer,general,0
2026-08-31,Aguascalientes,Alzheimer,hombres,0
2026-08-31,Aguascalientes,Alzheimer,mujeres,0
2026-09-07,Aguascalientes,Alzheimer,general,0
2026-09-07,Aguascalientes,Alzheimer,hombres,0
2026-09-07,Aguascalientes,Alzheimer,mujeres,0
2026-09-14,Aguascalientes,Alzheimer,general,0
2026-09-14,Aguascalientes,Alzheimer,hombres,0
2026-09-14,Aguascalientes,Alzheimer,mujeres,0
2026-09-21,Aguascalientes,Alzheimer,general,0
2026-09-21,Aguascalientes,Alzheimer,hombres,0
2026-09-21,Aguascalientes,Alzheimer,mujeres,0
2026-09-28,Aguascalientes,Alzheimer,general,0
2026-09-28,Aguascalientes,Alzheimer,hombres,0
2026-09-28,Aguascalientes,Alzheimer,mujeres,0
2026-10-05,Aguascalientes,Alzheimer,general,0
2026-10-05,Aguascalientes,Alzheimer,hombres,0
2026-10-05,Aguascalientes,Alzheimer,mujeres,0
2026-10-12,Aguascalientes,Alzheimer,general,0
2026-10-12,Aguascalientes,Alzheimer,hombres,0
2026-10-12,Aguascalientes,Alzheimer,mujeres,0
2026-10-19,Aguascalientes,Alzheimer,general,0
2026-10-19,Aguascalientes,Alzheimer,hombres,0
2026-10-19,Aguascalientes,Alzheimer,mujeres,0
2026-10-26,Aguascalientes,Alzheimer,general,0
2026-10-26,Aguascalientes,Alzheimer,hombres,0
2026-10-26,Aguascalientes,Alzheimer,mujeres,0
2026-11-02,Aguascalientes,Alzheimer,general,0
2026-11-02,Aguascalientes,Alzheimer,hombres,0
2026-11-02,Aguascalientes,Alzheimer,mujeres,0
2026-11-09,Aguascalientes,Alzheimer,general,0
2026-11-09,Aguascalientes,Alzheimer,hombres,0
2026-11-09,Aguascalientes,Alzheimer,mujeres,0
2026-11-16,Aguascalientes,Alzheimer,general,0
2026-11-16,Aguascalientes,Alzheimer,hombres,0
2026-11-16,Aguascalientes,Alzheimer,mujeres,0
2026-11-23,Aguascalientes,Alzheimer,general,0
2026-11-23,Aguascalientes,Alzheimer,hombres,0
2026-11-23,Aguascalientes,Alzheimer,mujeres,0
2026-11-30,Aguascalientes,Alzheimer,general,0
2026-11-30,Aguascalientes,Alzheimer,hombres,0
2026-11-30,Aguascalientes,Alzheimer,mujeres,0
2026-12-07,Aguascalientes,Alzheimer,general,0
2026-12-07,Aguascalientes,Alzheimer,hombres,0
2026-12-07,Aguascalientes,Alzheimer,mujeres,0
2026-12-14,Aguascalientes,Alzheimer,general,0
2026-12-14,Aguascalientes,Alzheimer,hombres,0
2026-12-14,Aguascalientes,Alzheimer,mujeres,0
2026-12-21,Aguascalientes,Alzheimer,general,0
2026-12-21,Aguascalientes,Alzheimer,hombres,0
2026-12-21,Aguascalientes,Alzheimer,mujeres,0
2026-12-28,Aguascalientes,Alzheimer,general,0
2026-12-28,Aguascalientes,Alzheimer,hombres,0
2026-12-28,Aguascalientes,Alzheimer,mujeres,0
2027-01-04,Aguascalientes,Alzheimer,general,0
2027-01-04,Aguascalientes,Alzheimer,hombres,0
2027-01-04,Aguascalientes,Alzheimer,mujeres,0
2027-01-11,Aguascalientes,Alzheimer,general,1
2027-01-11,Aguascalientes,Alzheimer,hombres,0
2027-01-11,Aguascalientes,Alzheimer,mujeres,0
2027-01-18,Aguascalientes,Alzheimer,general,0
2027-01-18,Aguascalientes,Alzheimer,hombres,0
2027-01-18,Aguascalientes,Alzheimer,mujeres,0
2027-01-25,Aguascalientes,Alzheimer,general,0
2027-01-25,Aguascalientes,Alzheimer,hombres,0
2027-01-25,Aguascalientes,Alzheimer,mujeres,0
2026-02-02,Baja California,Alzheimer,general,2
2026-02-02,Baja California,Alzheimer,hombres,0
2026-02-02,Baja California,Alzheimer,mujeres,1
2026-02-09,Baja California,Alzheimer,general,2
2026-02-09,Baja California,Alzheimer,hombres,1
2026-02-09,Baja California,Alzheimer,mujeres,1
2026-02-16,Baja California,Alzheimer,general,2
2026-02-16,Baja California,Alzheimer,hombres,1
2026-02-16,Baja California,Alzheimer,mujeres,1
2026-02-23,Baja California,Alzheimer,general,2
2026-02-23,Baja California,Alzheimer,hombres,1
2026-02-23,Baja California,Alzheimer,mujeres,1
2026-03-02,Baja California,Alzheimer,general,2
2026-03-02,Baja California,Alzheimer,hombres,1
2026-03-02,Baja California,Alzheimer,mujeres,1
2026-03-09,Baja California,Alzheimer,general,2
2026-03-09,Baja California,Alzheimer,hombres,1
2026-03-09,Baja California,Alzheimer,mujeres,1
2026-03-16,Baja California,Alzheimer,general,2
2026-03-16,Baja California,Alzheimer,hombres,1
2026-03-16,Baja California,Alzheimer,mujeres,1
2026-03-23,Baja California,Alzheimer,general,2
2026-03-23,Baja California,Alzheimer,hombres,1
2026-03-23,Baja California,Alzheimer,mujeres,1
2026-03-30,Baja California,Alzheimer,general,2
2026-03-30,Baja California,Alzheimer,hombres,1
2026-03-30,Baja California,Alzheimer,mujeres,1
2026-04-06,Baja California,Alzheimer,general,1
2026-04-06,Baja California,Alzheimer,hombres,1
2026-04-06,Baja California,Alzheimer,mujeres,1
2026-04-13,Baja California,Alzheimer,general,2
2026-04-13,Baja California,Alzheimer,hombres,1
2026-04-13,Baja California,Alzheimer,mujeres,1
2026-04-20,Baja California,Alzheimer,general,2
2026-04-20,Baja California,Alzheimer,hombres,1
2026-04-20,Baja California,Alzheimer,mujeres,1
2026-04-27,Baja California,Alzheimer,general,2
2026-04-27,Baja California,Alzheimer,hombres,1
2026-04-27,Baja California,Alzheimer,mujeres,1
2026-05-04,Baja California,Alzheimer,general,2
2026-05-04,Baja California,Alzheimer,hombres,1
2026-05-04,Baja California,Alzheimer,mujeres,1
2026-05-11,Baja California,Alzheimer,general,2
2026-05-11,Baja California,Alzheimer,hombres,1
2026-05-11,Baja California,Alzheimer,mujeres,1
2026-05-18,Baja California,Alzheimer,general,2
2026-05-18,Baja California,Alzheimer,hombres,1
2026-05-18,Baja California,Alzheimer,mujeres,1
2026-05-25,Baja California,Alzheimer,general,2
2026-05-25,Baja California,Alzheimer,hombres,1
2026-05-25,Baja California,Alzheimer,mujeres,1
2026-06-01,Baja California,Alzheimer,general,2
2026-06-01,Baja California,Alzheimer,hombres,1
2026-06-01,Baja California,Alzheimer,mujeres,1
2026-06-08,Baja California,Alzheimer,general,2
2026-06-08,Baja California,Alzheimer,hombres,1
2026-06-08,Baja California,Alzheimer,mujeres,1
2026-06-15,Baja California,Alzheimer,general,2
2026-06-15,Baja California,Alzheimer,hombres,1
2026-06-15,Baja California,Alzheimer,mujeres,1
2026-06-22,Baja California,Alzheimer,general,2
2026-06-22,Baja California,Alzheimer,hombres,1
2026-06-22,Baja California,Alzheimer,mujeres,1
2026-06-29,Baja California,Alzheimer,general,2
2026-06-29,Baja California,Alzheimer,hombres,1
2026-06-29,Baja California,Alzheimer,mujeres,1
2026-07-06,Baja California,Alzheimer,general,2
2026-07-06,Baja California,Alzheimer,hombres,1
2026-07-06,Baja California,Alzheimer,mujeres,1
2026-07-13,Baja California,Alzheimer,general,2
2026-07-13,Baja California,Alzheimer,hombres,1
2026-07-13,Baja California,Alzheimer,mujeres,1
2026-07-20,Baja California,Alzheimer,general,2
2026-07-20,Baja California,Alzheimer,hombres,1
2026-07-20,Baja California,Alzheimer,mujeres,1
2026-07-27,Baja California,Alzheimer,general,2
2026-07-27,Baja California,Alzheimer,hombres,1
2026-07-27,Baja California,Alzheimer,mujeres,1
2026-08-03,Baja California,Alzheimer,general,2
2026-08-03,Baja California,Alzheimer,hombres,1
2026-08-03,Baja California,Alzheimer,mujeres,1
2026-08-10,Baja California,Alzheimer,general,2
2026-08-10,Baja California,Alzheimer,hombres,1
2026-08-10,Baja California,Alzheimer,mujeres,1
2026-08-17,Baja California,Alzheimer,general,2
2026-08-17,Baja California,Alzheimer,hombres,1
2026-08-17,Baja California,Alzheimer,mujeres,1
2026-08-24,Baja California,Alzheimer,general,2
2026-08-24,Baja California,Alzheimer,hombres,1
2026-08-24,Baja California,Alzheimer,mujeres,1
2026-08-31,Baja California,Alzheimer,general,2
2026-08-31,Baja California,Alzheimer,hombres,1
2026-08-31,Baja California,Alzheimer,mujeres,1
2026-09-07,Baja California,Alzheimer,general,2
2026-09-07,Baja California,Alzheimer,hombres,1
2026-09-07,Baja California,Alzheimer,mujeres,1
2026-09-14,Baja California,Alzheimer,general,2
2026-09-14,Baja California,Alzheimer,hombres,1
2026-09-14,Baja California,Alzheimer,mujeres,1
2026-09-21,Baja California,Alzheimer,general,2
2026-09-21,Baja California,Alzheimer,hombres,1
2026-09-21,Baja California,Alzheimer,mujeres,1
2026-09-28,Baja California,Alzheimer,general,2
2026-09-28,Baja California,Alzheimer,hombres,1
2026-09-28,Baja California,Alzheimer,mujeres,1
2026-10-05,Baja California,Alzheimer,general,2
2026-10-05,Baja California,Alzheimer,hombres,1
2026-10-05,Baja California,Alzheimer,mujeres,1
2026-10-12,Baja California,Alzheimer,general,2
2026-10-12,Baja California,Alzheimer,hombres,1
2026-10-12,Baja California,Alzheimer,mujeres,1
2026-10-19,Baja California,Alzheimer,general,2
2026-10-19,Baja California,Alzheimer,hombres,1
2026-10-19,Baja California,Alzheimer,mujeres,1
2026-10-26,Baja California,Alzheimer,general,2
2026-10-26,Baja California,Alzheimer,hombres,1
2026-10-26,Baja California,Alzheimer,mujeres,1
2026-11-02,Baja California,Alzheimer,general,2
2026-11-02,Baja California,Alzheimer,hombres,1
2026-11-02,Baja California,Alzheimer,mujeres,1
2026-11-09,Baja California,Alzheimer,general,2
2026-11-09,Baja California,Alzheimer,hombres,1
2026-11-09,Baja California,Alzheimer,mujeres,1
2026-11-16,Baja California,Alzheimer,general,2
2026-11-16,Baja California,Alzheimer,hombres,1
2026-11-16,Baja California,Alzheimer,mujeres,1
2026-11-23,Baja California,Alzheimer,general,1
2026-11-23,Baja California,Alzheimer,hombres,1
2026-11-23,Baja California,Alzheimer,mujeres,1
2026-11-30,Baja California,Alzheimer,general,1
2026-11-30,Baja California,Alzheimer,hombres,1
2026-11-30,Baja California,Alzheimer,mujeres,1
2026-12-07,Baja California,Alzheimer,general,1
2026-12-07,Baja California,Alzheimer,hombres,0
2026-12-07,Baja California,Alzheimer,mujeres,1
2026-12-14,Baja California,Alzheimer,general,1
2026-12-14,Baja California,Alzheimer,hombres,0
2026-12-14,Baja California,Alzheimer,mujeres,1
2026-12-21,Baja California,Alzheimer,general,1
2026-12-21,Baja California,Alzheimer,hombres,0
2026-12-21,Baja California,Alzheimer,mujeres,1
2026-12-28,Baja California,Alzheimer,general,1
2026-12-28,Baja California,Alzheimer,hombres,0
2026-12-28,Baja California,Alzheimer,mujeres,1
2027-01-04,Baja California,Alzheimer,general,1
2027-01-04,Baja California,Alzheimer,hombres,0
2027-01-04,Baja California,Alzheimer,mujeres,1
2027-01-11,Baja California,Alzheimer,general,1
2027-01-11,Baja California,Alzheimer,hombres,0
2027-01-11,Baja California,Alzheimer,mujeres,1
2027-01-18,Baja California,Alzheimer,general,1
2027-01-18,Baja California,Alzheimer,hombres,0
2027-01-18,Baja California,Alzheimer,mujeres,1
2027-01-25,Baja California,Alzheimer,general,2
2027-01-25,Baja California,Alzheimer,hombres,0
2027-01-25,Baja California,Alzheimer,mujeres,1
2026-02-02,Baja California Sur,Alzheimer,general,0
2026-02-02,Baja California Sur,Alzheimer,hombres,0
2026-02-02,Baja California Sur,Alzheimer,mujeres,0
2026-02-09,Baja California Sur,Alzheimer,general,0
2026-02-09,Baja California Sur,Alzheimer,hombres,0
2026-02-09,Baja California Sur,Alzheimer,mujeres,0
2026-02-16,Baja California Sur,Alzheimer,general,0
2026-02-16,Baja California Sur,Alzheimer,hombres,0
2026-02-16,Baja California Sur,Alzheimer,mujeres,0
2026-02-23,Baja California Sur,Alzheimer,general,0
2026-02-23,Baja California Sur,Alzheimer,hombres,0
2026-02-23,Baja California Sur,Alzheimer,mujeres,0
2026-03-02,Baja California Sur,Alzheimer,general,0
2026-03-02,Baja California Sur,Alzheimer,hombres,0
2026-03-02,Baja California Sur,Alzheimer,mujeres,0
2026-03-09,Baja California Sur,Alzheimer,general,0
2026-03-09,Baja California Sur,Alzheimer,hombres,0
2026-03-09,Baja California Sur,Alzheimer,mujeres,0
2026-03-16,Baja California Sur,Alzheimer,general,0
2026-03-16,Baja California Sur,Alzheimer,hombres,0
2026-03-16,Baja California Sur,Alzheimer,mujeres,0
2026-03-23,Baja California Sur,Alzheimer,general,0
2026-03-23,Baja California Sur,Alzheimer,hombres,0
2026-03-23,Baja California Sur,Alzheimer,mujeres,0
2026-03-30,Baja California Sur,Alzheimer,general,0
2026-03-30,Baja California Sur,Alzheimer,hombres,0
2026-03-30,Baja California Sur,Alzheimer,mujeres,0
2026-04-06,Baja California Sur,Alzheimer,general,0
2026-04-06,Baja California Sur,Alzheimer,hombres,0
2026-04-06,Baja California Sur,Alzheimer,mujeres,0
2026-04-13,Baja California Sur,Alzheimer,general,0
2026-04-13,Baja California Sur,Alzheimer,hombres,0
2026-04-13,Baja California Sur,Alzheimer,mujeres,0
2026-04-20,Baja California Sur,Alzheimer,general,0
2026-04-20,Baja California Sur,Alzheimer,hombres,0
2026-04-20,Baja California Sur,Alzheimer,mujeres,0
2026-04-27,Baja California Sur,Alzheimer,general,0
2026-04-27,Baja California Sur,Alzheimer,hombres,0
2026-04-27,Baja California Sur,Alzheimer,mujeres,0
2026-05-04,Baja California Sur,Alzheimer,general,0
2026-05-04,Baja California Sur,Alzheimer,hombres,0
2026-05-04,Baja California Sur,Alzheimer,mujeres,0
2026-05-11,Baja California Sur,Alzheimer,general,0
2026-05-11,Baja California Sur,Alzheimer,hombres,0
2026-05-11,Baja California Sur,Alzheimer,mujeres,0
2026-05-18,Baja California Sur,Alzheimer,general,0
2026-05-18,Baja California Sur,Alzheimer,hombres,0
2026-05-18,Baja California Sur,Alzheimer,mujeres,0
2026-05-25,Baja California Sur,Alzheimer,general,0
2026-05-25,Baja California Sur,Alzheimer,hombres,0
2026-05-25,Baja California Sur,Alzheimer,mujeres,0
2026-06-01,Baja California Sur,Alzheimer,general,0
2026-06-01,Baja California Sur,Alzheimer,hombres,0
2026-06-01,Baja California Sur,Alzheimer,mujeres,0
2026-06-08,Baja California Sur,Alzheimer,general,0
2026-06-08,Baja California Sur,Alzheimer,hombres,0
2026-06-08,Baja California Sur,Alzheimer,mujeres,0
2026-06-15,Baja California Sur,Alzheimer,general,0
2026-06-15,Baja California Sur,Alzheimer,hombres,0
2026-06-15,Baja California Sur,Alzheimer,mujeres,0
2026-06-22,Baja California Sur,Alzheimer,general,0
2026-06-22,Baja California Sur,Alzheimer,hombres,0
2026-06-22,Baja California Sur,Alzheimer,mujeres,0
2026-06-29,Baja California Sur,Alzheimer,general,0
2026-06-29,Baja California Sur,Alzheimer,hombres,0
2026-06-29,Baja California Sur,Alzheimer,mujeres,0
2026-07-06,Baja California Sur,Alzheimer,general,0
2026-07-06,Baja California Sur,Alzheimer,hombres,0
2026-07-06,Baja California Sur,Alzheimer,mujeres,0
2026-07-13,Baja California Sur,Alzheimer,general,0
2026-07-13,Baja California Sur,Alzheimer,hombres,0
2026-07-13,Baja California Sur,Alzheimer,mujeres,0
2026-07-20,Baja California Sur,Alzheimer,general,0
2026-07-20,Baja California Sur,Alzheimer,hombres,0
2026-07-20,Baja California Sur,Alzheimer,mujeres,0
2026-07-27,Baja California Sur,Alzheimer,general,0
2026-07-27,Baja California Sur,Alzheimer,hombres,0
2026-07-27,Baja California Sur,Alzheimer,mujeres,0
2026-08-03,Baja California Sur,Alzheimer,general,0
2026-08-03,Baja California Sur,Alzheimer,hombres,0
2026-08-03,Baja California Sur,Alzheimer,mujeres,0
2026-08-10,Baja California Sur,Alzheimer,general,0
2026-08-10,Baja California Sur,Alzheimer,hombres,0
2026-08-10,Baja California Sur,Alzheimer,mujeres,0
2026-08-17,Baja California Sur,Alzheimer,general,0
2026-08-17,Baja California Sur,Alzheimer,hombres,0
2026-08-17,Baja California Sur,Alzheimer,mujeres,0
2026-08-24,Baja California Sur,Alzheimer,general,0
2026-08-24,Baja California Sur,Alzheimer,hombres,0
2026-08-24,Baja California Sur,Alzheimer,mujeres,0
2026-08-31,Baja California Sur,Alzheimer,general,0
2026-08-31,Baja California Sur,Alzheimer,hombres,0
2026-08-31,Baja California Sur,Alzheimer,mujeres,0
2026-09-07,Baja California Sur,Alzheimer,general,0
2026-09-07,Baja California Sur,Alzheimer,hombres,0
2026-09-07,Baja California Sur,Alzheimer,mujeres,0
2026-09-14,Baja California Sur,Alzheimer,general,0
2026-09-14,Baja California Sur,Alzheimer,hombres,0
2026-09-14,Baja California Sur,Alzheimer,mujeres,0
2026-09-21,Baja California Sur,Alzheimer,general,0
2026-09-21,Baja California Sur,Alzheimer,hombres,0
2026-09-21,Baja California Sur,Alzheimer,mujeres,0
2026-09-28,Baja California Sur,Alzheimer,general,0
2026-09-28,Baja California Sur,Alzheimer,hombres,0
2026-09-28,Baja California Sur,Alzheimer,mujeres,0
2026-10-05,Baja California Sur,Alzheimer,general,0
2026-10-05,Baja California Sur,Alzheimer,hombres,0
2026-10-05,Baja California Sur,Alzheimer,mujeres,0
2026-10-12,Baja California Sur,Alzheimer,general,0
2026-10-12,Baja California Sur,Alzheimer,hombres,0
2026-10-12,Baja California Sur,Alzheimer,mujeres,0
2026-10-19,Baja California Sur,Alzheimer,general,0
2026-10-19,Baja California Sur,Alzheimer,hombres,0
2026-10-19,Baja California Sur,Alzheimer,mujeres,0
2026-10-26,Baja California Sur,Alzheimer,general,0
2026-10-26,Baja California Sur,Alzheimer,hombres,0
2026-10-26,Baja California Sur,Alzheimer,mujeres,0
2026-11-02,Baja California Sur,Alzheimer,general,0
2026-11-02,Baja California Sur,Alzheimer,hombres,0
2026-11-02,Baja California Sur,Alzheimer,mujeres,0
2026-11-09,Baja California Sur,Alzheimer,general,0
2026-11-09,Baja California Sur,Alzheimer,hombres,0
2026-11-09,Baja California Sur,Alzheimer,mujeres,0
2026-11-16,Baja California Sur,Alzheimer,general,0
2026-11-16,Baja California Sur,Alzheimer,hombres,0
2026-11-16,Baja California Sur,Alzheimer,mujeres,0
2026-11-23,Baja California Sur,Alzheimer,general,0
2026-11-23,Baja California Sur,Alzheimer,hombres,0
2026-11-23,Baja California Sur,Alzheimer,mujeres,0
2026-11-30,Baja California Sur,Alzheimer,general,0
2026-11-30,Baja California Sur,Alzheimer,hombres,0
2026-11-30,Baja California Sur,Alzheimer,mujeres,0
2026-12-07,Baja California Sur,Alzheimer,general,0
2026-12-07,Baja California Sur,Alzheimer,hombres,0
2026-12-07,Baja California Sur,Alzheimer,mujeres,0
2026-12-14,Baja California Sur,Alzheimer,general,0
2026-12-14,Baja California Sur,Alzheimer,hombres,0
2026-12-14,Baja California Sur,Alzheimer,mujeres,0
2026-12-21,Baja California Sur,Alzheimer,general,0
2026-12-21,Baja California Sur,Alzheimer,hombres,0
2026-12-21,Baja California Sur,Alzheimer,mujeres,0
2026-12-28,Baja California Sur,Alzheimer,general,0
2026-12-28,Baja California Sur,Alzheimer,hombres,0
2026-12-28,Baja California Sur,Alzheimer,mujeres,0
2027-01-04,Baja California Sur,Alzheimer,general,0
2027-01-04,Baja California Sur,Alzheimer,hombres,0
2027-01-04,Baja California Sur,Alzheimer,mujeres,0
2027-01-11,Baja California Sur,Alzheimer,general,0
2027-01-11,Baja California Sur,Alzheimer,hombres,0
2027-01-11,Baja California Sur,Alzheimer,mujeres,0
2027-01-18,Baja California Sur,Alzheimer,general,0
2027-01-18,Baja California Sur,Alzheimer,hombres,0
2027-01-18,Baja California Sur,Alzheimer,mujeres,0
2027-01-25,Baja California Sur,Alzheimer,general,0
2027-01-25,Baja California Sur,Alzheimer,hombres,0
2027-01-25,Baja California Sur,Alzheimer,mujeres,0
2026-02-02,Campeche,Alzheimer,general,1
2026-02-02,Campeche,Alzheimer,hombres,0
2026-02-02,Campeche,Alzheimer,mujeres,0
2026-02-09,Campeche,Alzheimer,general,1
2026-02-09,Campeche,Alzheimer,hombres,0
2026-02-09,Campeche,Alzheimer,mujeres,0
2026-02-16,Campeche,Alzheimer,general,1
2026-02-16,Campeche,Alzheimer,hombres,1
2026-02-16,Campeche,Alzheimer,mujeres,0
2026-02-23,Campeche,Alzheimer,general,1
2026-02-23,Campeche,Alzheimer,hombres,0
2026-02-23,Campeche,Alzheimer,mujeres,0
2026-03-02,Campeche,Alzheimer,general,1
2026-03-02,Campeche,Alzheimer,hombres,0
2026-03-02,Campeche,Alzheimer,mujeres,0
2026-03-09,Campeche,Alzheimer,general,0
2026-03-09,Campeche,Alzheimer,hombres,0
2026-03-09,Campeche,Alzheimer,mujeres,0
2026-03-16,Campeche,Alzheimer,general,0
2026-03-16,Campeche,Alzheimer,hombres,0
2026-03-16,Campeche,Alzheimer,mujeres,0
2026-03-23,Campeche,Alzheimer,general,0
2026-03-23,Campeche,Alzheimer,hombres,1
2026-03-23,Campeche,Alzheimer,mujeres,0
2026-03-30,Campeche,Alzheimer,general,0
2026-03-30,Campeche,Alzheimer,hombres,1
2026-03-30,Campeche,Alzheimer,mujeres,0
2026-04-06,Campeche,Alzheimer,general,0
2026-04-06,Campeche,Alzheimer,hombres,1
2026-04-06,Campeche,Alzheimer,mujeres,0
2026-04-13,Campeche,Alzheimer,general,0
2026-04-13,Campeche,Alzheimer,hombres,1
2026-04-13,Campeche,Alzheimer,mujeres,0
2026-04-20,Campeche,Alzheimer,general,0
2026-04-20,Campeche,Alzheimer,hombres,1
2026-04-20,Campeche,Alzheimer,mujeres,0
2026-04-27,Campeche,Alzheimer,general,1
2026-04-27,Campeche,Alzheimer,hombres,1
2026-04-27,Campeche,Alzheimer,mujeres,0
2026-05-04,Campeche,Alzheimer,general,1
2026-05-04,Campeche,Alzheimer,hombres,1
2026-05-04,Campeche,Alzheimer,mujeres,0
2026-05-11,Campeche,Alzheimer,general,1
2026-05-11,Campeche,Alzheimer,hombres,1
2026-05-11,Campeche,Alzheimer,mujeres,0
2026-05-18,Campeche,Alzheimer,general,1
2026-05-18,Campeche,Alzheimer,hombres,1
2026-05-18,Campeche,Alzheimer,mujeres,0
2026-05-25,Campeche,Alzheimer,general,0
2026-05-25,Campeche,Alzheimer,hombres,1
2026-05-25,Campeche,Alzheimer,mujeres,0
2026-06-01,Campeche,Alzheimer,general,0
2026-06-01,Campeche,Alzheimer,hombres,1
2026-06-01,Campeche,Alzheimer,mujeres,0
2026-06-08,Campeche,Alzheimer,general,0
2026-06-08,Campeche,Alzheimer,hombres,1
2026-06-08,Campeche,Alzheimer,mujeres,0
2026-06-15,Campeche,Alzheimer,general,0
2026-06-15,Campeche,Alzheimer,hombres,1
2026-06-15,Campeche,Alzheimer,mujeres,0
2026-06-22,Campeche,Alzheimer,general,0
2026-06-22,Campeche,Alzheimer,hombres,1
2026-06-22,Campeche,Alzheimer,mujeres,0
2026-06-29,Campeche,Alzheimer,general,0
2026-06-29,Campeche,Alzheimer,hombres,1
2026-06-29,Campeche,Alzheimer,mujeres,0
2026-07-06,Campeche,Alzheimer,general,0
2026-07-06,Campeche,Alzheimer,hombres,1
2026-07-06,Campeche,Alzheimer,mujeres,0
2026-07-13,Campeche,Alzheimer,general,0
2026-07-13,Campeche,Alzheimer,hombres,1
2026-07-13,Campeche,Alzheimer,mujeres,0
2026-07-20,Campeche,Alzheimer,general,0
2026-07-20,Campeche,Alzheimer,hombres,1
2026-07-20,Campeche,Alzheimer,mujeres,0
2026-07-27,Campeche,Alzheimer,general,0
2026-07-27,Campeche,Alzheimer,hombres,1
2026-07-27,Campeche,Alzheimer,mujeres,0
2026-08-03,Campeche,Alzheimer,general,0
2026-08-03,Campeche,Alzheimer,hombres,1
2026-08-03,Campeche,Alzheimer,mujeres,0
2026-08-10,Campeche,Alzheimer,general,0
2026-08-10,Campeche,Alzheimer,hombres,1
2026-08-10,Campeche,Alzheimer,mujeres,0
2026-08-17,Campeche,Alzheimer,general,0
2026-08-17,Campeche,Alzheimer,hombres,1
2026-08-17,Campeche,Alzheimer,mujeres,0
2026-08-24,Campeche,Alzheimer,general,0
2026-08-24,Campeche,Alzheimer,hombres,1
2026-08-24,Campeche,Alzheimer,mujeres,0
2026-08-31,Campeche,Alzheimer,general,0
2026-08-31,Campeche,Alzheimer,hombres,1
2026-08-31,Campeche,Alzheimer,mujeres,0
2026-09-07,Campeche,Alzheimer,general,0
2026-09-07,Campeche,Alzheimer,hombres,1
2026-09-07,Campeche,Alzheimer,mujeres,0
2026-09-14,Campeche,Alzheimer,general,0
2026-09-14,Campeche,Alzheimer,hombres,1
2026-09-14,Campeche,Alzheimer,mujeres,0
2026-09-21,Campeche,Alzheimer,general,0
2026-09-21,Campeche,Alzheimer,hombres,1
2026-09-21,Campeche,Alzheimer,mujeres,0
2026-09-28,Campeche,Alzheimer,general,0
2026-09-28,Campeche,Alzheimer,hombres,1
2026-09-28,Campeche,Alzheimer,mujeres,0
2026-10-05,Campeche,Alzheimer,general,0
2026-10-05,Campeche,Alzheimer,hombres,1
2026-10-05,Campeche,Alzheimer,mujeres,0
2026-10-12,Campeche,Alzheimer,general,0
2026-10-12,Campeche,Alzheimer,hombres,1
2026-10-12,Campeche,Alzheimer,mujeres,0
2026-10-19,Campeche,Alzheimer,general,0
2026-10-19,Campeche,Alzheimer,hombres,1
