padecimiento,entidad,sexo,anio_eval,n_semanas_real,total_real,smape_real_prophet,mae_real_prophet,mase_real_prophet,cv_smape_prophet,smape_real_deepar,mae_real_deepar,mase_real_deepar,cv_smape_deepar,smape_real_ensemble,mae_real_ensemble,mase_real_ensemble,cv_smape_ensemble,smape_real_stacking,mae_real_stacking,mase_real_stacking,cv_smape_stacking,smape_real_nbglm,mae_real_nbglm,mase_real_nbglm,cv_smape_nbglm,motor_productivo,criterio_seleccion,smape_ganador,justificacion
Dengue,Nacional,hombres,2026,32,2026.0,17.141430376236627,10.446151468868084,0.020662688808353345,38.4591918317379,29.957868376098624,24.763045696231444,0.04898178134724167,79.54507935933471,165.6186481550991,679.0276123750535,1.3431296960032708,163.7593826553296,166.88138526470206,827.5,1.6368109384465133,187.93624688414965,72.16040260248478,180.14363936508454,0.35632758840402934,91.6713581789052,Prophet,smape_real,17.141430376236627,Prophet: menor SMAPE real=17.14% sobre 32 sem
Dengue,Nacional,mujeres,2026,32,2372.0,20.921983861395017,14.603877776538177,0.023128672971048415,38.25160771522186,29.976216944996857,27.6677141939641,0.043818328476884945,109.76355138252174,166.84174903671288,934.8911671193673,1.480619901007639,170.82738914730206,167.13044547326928,1009.859375,1.599349678798737,188.83841340339353,70.17533513380856,212.93433933869954,0.33723157467005777,92.1901984902002,Prophet,smape_real,20.921983861395017,Prophet: menor SMAPE real=20.92% sobre 32 sem
Dengue,Nayarit,general,2026,32,114.0,84.13837080041309,4.797222217665949,0.12160259106884534,154.1439500713238,80.12707021439411,2.5698347478717567,0.06514156521854896,109.60971121653304,174.2106307285389,75.35645005951561,1.9101761738787226,179.6737627262154,174.8689598995419,102.609375,2.6009980988593155,197.7368060568652,67.2397715447118,3.1191869777896146,0.07906684354346298,104.70664477511406,NBGLM,smape_real,67.2397715447118,NBGLM: menor SMAPE real=67.24% sobre 32 sem
Dengue,Nayarit,hombres,2026,32,48.0,104.29632193172655,2.2514276081756686,0.11764481296802971,164.05554222085524,137.1691869983401,1.4681033480404504,0.07671343425423648,79.54507935933471,174.68700712880883,36.1053231107882,1.8866269424317805,187.7358722188936,175.02745572654547,45.09375,2.3563030698889618,197.28311756546836,109.01446451855566,1.3362659782791426,0.06982447959655873,124.2225772452616,NBGLM,smape_real,109.01446451855566,NBGLM: menor SMAPE real=109.01% sobre 32 sem
Dengue,Nayarit,mujeres,2026,32,66.0,96.9461023687702,2.9860719175987134,0.12272579163005243,158.47226086076745,137.88644110661562,1.9031499847209454,0.0782183399833936,109.76355138252174,175.1534984994845,46.77552546707687,1.9224464615289747,183.12730675813484,175.53491057953173,57.84375,2.377343950680709,197.6615055783608,90.40881674383272,1.726994175567854,0.07097844030075948,111.9755139895278,NBGLM,smape_real,90.40881674383272,NBGLM: menor SMAPE real=90.41% sobre 32 sem
Dengue,Nuevo León,general,2026,32,13.0,199.6183910927934,0.41773637339964864,0.005602499559425296,163.44247847502504,193.80573201005805,0.4093446064569507,0.005489952810822474,109.60971121653304,181.34462284373092,65.52035332088174,0.8787306396765363,198.2516520479188,181.36671117480725,76.515625,1.0261944677284158,199.28946606352608,173.3546117654647,1.9995102016718325,0.026816565990569422,167.62654762696826,NBGLM,smape_real,173.3546117654647,NBGLM: menor SMAPE real=173.35% sobre 32 sem
Dengue,Nuevo León,hombres,2026,32,9.0,198.0292156265697,0.29005046374943644,0.0073442117740006065,179.6544870721095,196.90880791371313,0.26520361321626595,0.006715078036810026,79.54507935933471,178.87336544052962,29.65671401127989,0.7509217030866883,197.61570318395067,178.87336544052962,38.34375,0.9708814685868018,199.0965028052728,180.31849715609502,0.7867699396364152,0.019921378436750504,167.01698297658317,DeepAR,mae_real_casi_cero,,"DeepAR: serie casi-cero (total 9 casos), menor MAE real"
Dengue,Nuevo León,mujeres,2026,32,4.0,199.95576987404564,0.13803798492768737,0.0031137850822543327,178.3754768379913,197.53129366247003,0.19781187420103635,0.004462131661097676,109.76355138252174,189.00115867629964,30.774988881268612,0.6942053039620723,198.37701153074772,189.08653846153845,38.3125,0.8642323417453829,199.3694289811982,190.00278468684235,0.922355550152536,0.02080599013455601,167.12975217948127,Prophet,mae_real_casi_cero,,"Prophet: serie casi-cero (total 4 casos), menor MAE real"
Dengue,Oaxaca,general,2026,32,41.0,112.02764696080516,1.0484346241628744,0.031487478154117295,51.862467458868686,139.0458749392876,5.8973928729944305,0.177115506274821,109.60971121653304,183.35456249296422,71.58449211546866,2.149886201496947,187.60267255653343,183.9193664230324,107.04048535187955,3.214730672229137,188.46567336097863,138.70188155722403,12.960397950205449,0.38923766720466857,127.87301850361052,Prophet,smape_real,112.02764696080516,Prophet: menor SMAPE real=112.03% sobre 32 sem
Dengue,Oaxaca,hombres,2026,32,19.0,137.48973404798392,0.6261928653586925,0.040835890954713995,69.84803023883232,161.00566774531438,1.5427830378716725,0.10060945019745979,79.54507935933471,182.91844383534576,20.62941223555889,1.3453050571385459,179.60689842455326,184.61392548371626,40.39541730357679,2.63430477626749,186.38932161585456,151.30917561850546,6.364956692841541,0.4150776730607893,131.88596778308835,Prophet,smape_real,137.48973404798392,Prophet: menor SMAPE real=137.49% sobre 32 sem
Dengue,Oaxaca,mujeres,2026,32,22.0,134.69436609142443,0.9726789437395068,0.04369749571762491,72.92360982323459,159.9991599553016,4.079641808887035,0.183277464389141,109.76355138252174,183.96002288328535,43.26893782571533,1.9438523240529137,188.9515900641726,184.4702441233494,68.66139867509867,3.0846058649489785,191.00069976231111,154.35236219288714,8.483185927404698,0.3811062047970663,132.57464155741695,Prophet,smape_real,134.69436609142443,Prophet: menor SMAPE real=134.69% sobre 32 sem
Dengue,Puebla,general,2026,32,34.0,144.14918261360944,1.0300114440895694,0.026906421396625486,124.13981733548684,148.79376526621323,1.0352761299917608,0.027043947885499058,137.6406301580537,191.57999509024913,64.46886170886663,1.6840845507622302,183.1533465531335,192.1645417453029,90.96701967222887,2.3762813302133257,191.9303948964172,167.73472444842076,18.80015544443618,0.4911061014056798,113.97126512927449,Prophet,smape_real,144.14918261360944,Prophet: menor SMAPE real=144.15% sobre 32 sem
Dengue,Puebla,hombres,2026,32,19.0,180.32208130155692,0.6289925812480679,0.029717647423502396,146.9871894171194,158.16364200508053,0.6231364507384278,0.02944096622416904,79.54507935933471,192.3988707469497,31.385778930916246,1.482865681070899,185.42058661952748,192.79733044258356,39.512225210239684,1.8668111718997047,192.19010430454696,175.86997627325906,8.243516248779105,0.3894766277291177,118.44057480835004,DeepAR,smape_real,158.16364200508053,DeepAR: menor SMAPE real=158.16% sobre 32 sem
Dengue,Puebla,mujeres,2026,32,15.0,178.52789591257255,0.6154206092991575,0.02254546021473731,137.6516466078508,178.71396996991257,0.7490869786137782,0.027442224746011334,151.20370218870127,192.846406966684,22.194574221360682,0.8130811391912328,175.69512535062043,194.95192372785291,51.62263821031726,1.8911556070179192,191.2393501485975,183.4673551627698,11.19616563142592,0.4101629080774235,116.630186356802,Prophet,smape_real,178.52789591257255,Prophet: menor SMAPE real=178.53% sobre 32 sem
Dengue,Querétaro,general,2026,32,1.0,199.988140539529,0.03642419148356346,0.0018933952688012195,183.53837094301247,199.87103953445333,0.04577832686448341,0.002379640122910119,198.3312090033645,200.0,17.834180368212987,0.9270529106283554,188.2784643365136,200.0,26.1875,1.3612735542560104,199.76728576981577,198.0305098778845,1.2983518779304455,0.06749067591581263,177.24489224191825,Prophet,mae_real_casi_cero,,"Prophet: serie casi-cero (total 1 casos), menor MAE real"
Dengue,Querétaro,hombres,2026,32,1.0,198.13177687459526,0.04821899125262703,0.005772569098705818,171.54474397619893,199.63622231046477,0.06269083348061995,0.007505075463448703,194.41828307517764,200.0,8.230428209974432,0.9853112709284767,190.85742884182815,200.0,10.484375,1.2551440329218106,199.61309728867488,199.00763940234287,1.159145564811344,0.1387678940290423,185.6695408532579,Prophet,mae_real_casi_cero,,"Prophet: serie casi-cero (total 1 casos), menor MAE real"
Dengue,Querétaro,mujeres,2026,32,0.0,200.0,0.010562700598099994,0.0008709260993022412,188.45397337285897,200.0,0.01645922608223998,0.0013571121737482074,198.97654746537648,200.0,10.703992878635411,0.8825760683234556,192.937344462188,200.0,15.796875,1.3024993558361246,199.69740551006672,200.0,0.825117734035586,0.06803341275222559,184.4638384017739,Prophet,mae_real_casi_cero,,"Prophet: serie casi-cero (total 0 casos), menor MAE real"
Dengue,Quintana Roo,general,2026,32,217.0,61.049939329897505,3.8056661856797147,0.0868563711160052,143.40575853629255,167.08164429320223,6.011680752119631,0.13720403970317965,171.21748264158515,60.94761255412936,4.226440964878675,0.09645967539841495,65.78436567943845,192.6154686482509,6.702543823579873,0.15297154436527777,185.267595267154,71.06273666386187,13.871365944248312,0.3165849156379331,93.16202342284906,Prophet,smape_real,61.049939329897505,Prophet: menor SMAPE real=61.05% sobre 32 sem
Dengue,Quintana Roo,hombres,2026,32,101.0,81.50883063783806,2.0523155346466,0.09299645583218805,151.0433307550491,75.1515676046024,1.6652007405533746,0.0754551454229793,171.9287045593839,79.34090449087651,2.462943702158797,0.1116032263793281,96.15548417978732,177.3694745331949,3.1143980370872777,0.1411225392053142,161.29274833406834,91.60683915529806,6.3575044256372815,0.28807723254091333,104.036396201453,DeepAR,smape_real,75.1515676046024,DeepAR: menor SMAPE real=75.15% sobre 32 sem
Dengue,Quintana Roo,mujeres,2026,32,117.0,70.43329294744777,2.281964126293627,0.10227290201876199,148.59933653741427,129.49606660252778,2.5134265916941665,0.112646569935873,191.78804607325824,93.78510137924692,2.642118889838457,0.1184142919815555,105.84208545641997,179.1288543706664,3.4119823872024226,0.1529179781379237,173.6314937555617,74.94278059027945,8.085636312797877,0.36238145939710376,104.39514847264032,Prophet,smape_real,70.43329294744777,Prophet: menor SMAPE real=70.43% sobre 32 sem
Dengue,San Luis Potosí,general,2026,32,30.0,175.082480035204,12.106470182364202,0.3734763769745054,148.94257127881514,190.85971963775248,0.9179878550786635,0.028319301419567372,144.0733541161664,191.25845341896866,47.7858149109922,1.474159912418539,166.13097497810264,191.82175653379153,57.0,1.7584112600019282,193.11418092593925,165.79449190013472,9.384091944303988,0.28949285859223717,113.155914904339,NBGLM,smape_real,165.79449190013472,NBGLM: menor SMAPE real=165.79% sobre 32 sem
Dengue,San Luis Potosí,hombres,2026,32,11.0,174.66518460493057,3.7642948360381516,0.2265941210557202,157.23803435362692,197.81865190768568,0.3677336217372682,0.02213595917154361,158.60149096914137,191.57388656487154,19.813235834996995,1.1926703286679905,163.9609846286252,191.9077167198138,23.703125,1.4268246802106848,193.28924162793408,171.83517257295023,4.084616644927537,0.24587609600767715,110.94476400267354,Prophet,smape_real,174.66518460493057,Prophet: menor SMAPE real=174.67% sobre 32 sem
Dengue,San Luis Potosí,mujeres,2026,32,19.0,177.70648171836632,6.382422663460829,0.29340256461822517,154.9841830576604,196.81242159581674,0.5910765546956146,0.027172029521993487,166.7038660732646,190.02113795649132,24.543317871401072,1.1282663006534037,168.53297793286072,191.3109969991908,34.140625,1.5694584111478236,192.84489708669685,174.0296588981325,4.570307091560869,0.21009887506097946,118.02234557857534,NBGLM,smape_real,174.0296588981325,NBGLM: menor SMAPE real=174.03% sobre 32 sem
Dengue,Sinaloa,general,2026,32,482.0,42.90418713283447,5.390500899095483,0.14903752269833717,77.76772218573589,64.1012348621156,12.67496252870285,0.35043960680705993,110.33309679590572,73.5558705878726,17.546875,0.48513910489027123,117.48415034630312,73.5558705878726,17.546875,0.48513910489027123,138.4032392925817,44.31486715005466,7.361365328176242,0.20352833117473623,118.38945615200814,Prophet,smape_real,42.90418713283447,Prophet: menor SMAPE real=42.90% sobre 32 sem
Dengue,Sinaloa,hombres,2026,32,235.0,44.73986115423827,2.821864190083981,0.15067521121756616,103.54375008546552,62.485011194983365,4.759934651212013,0.2541597010491981,115.36319109428544,105.82170666563474,4.937555626267567,0.2636438845996365,128.50591057739024,58.458125983120325,4.410122753192395,0.235481274991084,82.9912432467173,40.00768563873216,3.1362797629237145,0.16746362825556294,124.39026911947904,NBGLM,smape_real,40.00768563873216,NBGLM: menor SMAPE real=40.01% sobre 32 sem
Dengue,Sinaloa,mujeres,2026,32,247.0,50.6975623721255,3.233425470158111,0.14536332543559927,102.5016657415887,69.91554069396271,7.9666840793536045,0.35815382205579566,114.51345910863633,76.66108065593039,9.890625,0.4446473728575443,131.5261264594907,76.66108065593039,9.890625,0.4446473728575443,148.01958476099273,51.547658431124944,4.724136012620699,0.2123803770776375,120.39823503831816,Prophet,smape_real,50.6975623721255,Prophet: menor SMAPE real=50.70% sobre 32 sem
Dengue,Sonora,general,2026,32,1057.0,126.51029925976853,26.331089054787657,0.8663323563162708,180.9937478063148,155.14415819761095,28.0695708416215,0.9235310167919885,195.3549053278383,131.11556016057654,23.36110059916973,0.768615277784733,171.11469141836227,170.11801438465918,31.095696398991485,1.023095090240312,172.74615114521862,55.51697718804227,25.48111739829556,0.8383670128988874,175.91244827634904,NBGLM,smape_real,55.51697718804227,NBGLM: menor SMAPE real=55.52% sobre 32 sem
Dengue,Sonora,hombres,2026,32,480.0,117.61820788148825,11.808908830137785,0.7346133020303444,185.5191244575439,106.67551223547748,9.591669583527487,0.5966824002194393,199.43071998898316,158.9414113537469,12.784296069294214,0.7952905797383648,169.79115633341584,153.3122146935787,13.434402656081591,0.835732669118606,163.15361857005016,61.06825885254703,8.490070115620881,0.5281536619359802,172.1596497720207,NBGLM,smape_real,61.06825885254703,NBGLM: menor SMAPE real=61.07% sobre 32 sem
Dengue,Sonora,mujeres,2026,32,577.0,113.69138348912315,13.75816944320324,0.6799404203590791,186.2973802760101,150.1497972539359,15.484833500628769,0.765273624741499,183.01623688766185,165.5803756114567,15.333444046787918,0.7577918293393257,164.8878431370165,160.16179992314795,16.718665956627145,0.8262506727599516,166.60601770591526,53.0875359438832,10.006812399288016,0.49454516876790194,176.1888335684919,NBGLM,smape_real,53.0875359438832,NBGLM: menor SMAPE real=53.09% sobre 32 sem
Dengue,Tabasco,general,2026,32,568.0,52.52556307122652,7.480870822943811,0.19128075615996962,88.04980557911651,52.45767451233978,8.132669860598325,0.2079468122566092,194.06203408437625,87.08672830074077,29.139471937004686,0.7450763899194166,149.7627223031833,91.80819916945056,21.54199156037157,0.5508140071369478,103.13432641427028,56.187936928519946,14.02910668794631,0.35871467360310183,103.30344489421458,Prophet,smape_real,52.52556307122652,Prophet: menor SMAPE real=52.53% sobre 32 sem
Dengue,Tabasco,hombres,2026,32,259.0,51.62695131164382,3.3786836880807325,0.16809371582491206,100.49144661517052,47.53352019198421,3.5526068078011317,0.17674660735329012,161.0256208848398,65.08926116149618,7.114489602688762,0.3539547066014309,93.7212443502728,84.03421546683751,9.81300290162918,0.48820909958354125,98.74789164115032,58.50110893202083,6.511660155341346,0.32396319180802713,110.60724044414695,DeepAR,smape_real,47.53352019198421,DeepAR: menor SMAPE real=47.53% sobre 32 sem
Dengue,Tabasco,mujeres,2026,32,308.0,58.35535983346691,4.570460483149619,0.19866168902579162,109.94714476412922,56.25089073006766,6.227651313290661,0.27069389028158264,191.126671844217,82.96199500841203,14.153749899889476,0.6152132529155979,122.11808515343346,98.90275280448843,12.95739913762972,0.5632121331216395,106.9882513320439,49.737000940493544,6.541317105824335,0.2843278285606883,107.87569846395913,NBGLM,smape_real,49.737000940493544,NBGLM: menor SMAPE real=49.74% sobre 32 sem
Dengue,Tamaulipas,general,2026,32,55.0,127.52525115418618,8.384262050715126,0.35854120756766544,160.38422059448573,136.0893225913666,5.846447599301512,0.2500151318691011,143.99508182378966,140.52902408418046,4.225549134425819,0.18069968234882564,178.07255952542846,175.30041683603415,37.140625,1.5882667379393292,188.4995472315167,101.83659646080545,6.3935157428415135,0.2734097337577555,113.27485217742723,NBGLM,smape_real,101.83659646080545,NBGLM: menor SMAPE real=101.84% sobre 32 sem
Dengue,Tamaulipas,hombres,2026,32,26.0,130.85870802740834,2.9030685945033454,0.2031005575516114,171.410316416684,157.1061034890354,5.7263320840843654,0.4006178983181017,150.25174751847808,172.02210772169943,14.555490380577137,1.018311526406796,166.96784032735735,172.17664052531006,16.296875,1.140139921294272,191.24182710139505,127.75685412684554,4.433965946860839,0.31020312702130926,108.92383507126856,Prophet,smape_real,130.85870802740834,Prophet: menor SMAPE real=130.86% sobre 32 sem
Dengue,Tamaulipas,mujeres,2026,32,28.0,137.00753496692968,3.625445764103078,0.20054324019239153,169.00384646118425,183.99319379171772,1.000085253608984,0.05532018688934742,118.68047896306476,165.79556653278814,1.901194104924798,0.10516544746342876,181.28113284116233,180.3015504828466,21.390625,1.1832324978392394,190.17514727401556,133.48920452331748,6.482650465163747,0.35859086410585983,121.3094122928426,Prophet,smape_real,137.00753496692968,Prophet: menor SMAPE real=137.01% sobre 32 sem
Dengue,Tlaxcala,general,2026,32,0.0,200.0,0.10495420979750994,,200.0,200.0,0.007386427217432228,,200.0,,0.0,,200.0,,0.0,,200.0,200.0,7.21227621483376,,200.0,DeepAR,mae_real_casi_cero,,"DeepAR: serie casi-cero (total 0 casos), menor MAE real"
Dengue,Tlaxcala,hombres,2026,32,0.0,200.0,0.09219600477250796,0.015726397402559992,200.0,200.0,0.003374272658009103,0.0005755688968885464,200.0,,0.0,0.0,200.0,,0.0,0.0,200.0,200.0,3.1994884910485935,0.5457549664901652,200.0,DeepAR,mae_real_casi_cero,,"DeepAR: serie casi-cero (total 0 casos), menor MAE real"
Dengue,Tlaxcala,mujeres,2026,32,0.0,200.0,0.09464873649391999,0.012866438265953439,200.0,200.0,0.013403668341352837,0.0018220789588924843,200.0,,0.0,0.0,200.0,,0.0,0.0,200.0,200.0,2.0330841698907694e-17,2.7637507831990067e-18,200.0,NBGLM,mae_real_casi_cero,,"NBGLM: serie casi-cero (total 0 casos), menor MAE real"
Dengue,Veracruz,general,2026,32,794.0,43.44768168096165,8.516976612509247,0.07060340179272989,49.15109590531281,46.29142966394662,9.028304867313881,0.07484217288069121,104.64595517412984,139.38372410055436,104.93094676031542,0.8698487892674197,118.9713689353267,86.15812744724073,40.15523805578477,0.3328759177724244,92.01416331532587,50.41443200535857,27.2045993632667,0.22551867251037105,95.83480509856771,Prophet,smape_real,43.44768168096165,Prophet: menor SMAPE real=43.45% sobre 32 sem
Dengue,Veracruz,hombres,2026,32,364.0,40.16729015872674,3.617832009159766,0.061939235082720305,60.93105560683724,63.64418311143931,11.502211838575425,0.1969240697846095,89.5280086489867,136.51978136444393,47.83790019556624,0.8190106501835749,121.86940237630684,94.53863770585374,21.81291218134708,0.3734488201824978,96.01849856237216,49.76203146735596,12.07659151073413,0.20675775953319359,99.35850993844542,Prophet,smape_real,40.16729015872674,Prophet: menor SMAPE real=40.17% sobre 32 sem
Dengue,Veracruz,mujeres,2026,32,431.0,45.917795860342494,4.773811534244039,0.06396263831838933,64.07712599234655,73.71671526516033,8.313729180897738,0.11139276212734062,91.94886769427217,134.8238861050864,47.773238518248505,0.6400969863852749,120.3184691119026,92.3294023998548,22.83818491885877,0.306000886573496,95.82311990464228,51.916226797435726,14.85231251753937,0.1990009632630992,93.11495456228404,Prophet,smape_real,45.917795860342494,Prophet: menor SMAPE real=45.92% sobre 32 sem
Dengue,Yucatán,general,2026,32,27.0,138.74448504499372,0.8177615567993096,0.01167605292592268,152.38752624125863,199.40105912549419,0.8422991112235738,0.012026401730838106,128.10953210973338,200.0,0.84375,0.012047117615563091,189.61969905740096,175.40952896272034,2.8461884487709153,0.04063806459069663,118.2821915164861,147.96525686003565,2.394133154737051,0.034183589573257914,128.8999217807187,Prophet,smape_real,138.74448504499372,Prophet: menor SMAPE real=138.74% sobre 32 sem
Dengue,Yucatán,hombres,2026,32,9.0,187.1939399887914,0.4010795377122749,0.012186237378268891,158.9896824444987,199.53926593333256,0.2815466724663037,0.00855439946726331,189.16176405165055,177.13829463263883,2.002272480508249,0.06083623184225594,127.64995995869128,173.93137377570352,2.5947048639877455,0.07883645617889086,124.4459476108536,174.2696067855812,1.279969003772953,0.03889005708387248,151.83632745941185,DeepAR,mae_real_casi_cero,,"DeepAR: serie casi-cero (total 9 casos), menor MAE real"
Dengue,Yucatán,mujeres,2026,32,18.0,174.5278837220783,0.581122551121958,0.015519881185029756,157.2976315063829,199.46189821325171,0.564202898170945,0.015068012636847138,187.10934404500617,144.91819350946233,1.830292822793126,0.048881130303271604,126.5693936023772,174.36666578101347,1.8154772922434324,0.04848545597712388,128.47854566086752,146.2756857328174,1.0853262517231568,0.028985511646754312,136.04005712034456,NBGLM,smape_real,146.2756857328174,NBGLM: menor SMAPE real=146.28% sobre 32 sem
Dengue,Zacatecas,general,2026,32,0.0,200.0,0.04537728986836209,0.034086227131164014,198.58572318452605,200.0,0.0005406130549963625,0.00040609431361229105,199.98989620837307,200.0,1.2155252933235716,0.9130706428721664,199.20309876556215,,0.0,0.0,200.0,200.0,0.14729510368234408,0.11064420933885001,199.9999998548883,DeepAR,mae_real_casi_cero,,"DeepAR: serie casi-cero (total 0 casos), menor MAE real"
Dengue,Zacatecas,hombres,2026,32,0.0,200.0,0.026144340135252707,0.040416371223579065,198.73802831781265,200.0,0.0016705169634004125,0.0025824416825513626,199.99830199112452,200.0,0.6582368534582161,1.017564217906421,198.50224936538768,,0.0,0.0,200.0,200.0,0.1337533440853979,0.20676845462476973,200.0,DeepAR,mae_real_casi_cero,,"DeepAR: serie casi-cero (total 0 casos), menor MAE real"
Dengue,Zacatecas,mujeres,2026,32,0.0,200.0,0.04342807374600348,0.0581463748900465,200.0,200.0,0.002439463363407116,0.003266227097448858,200.0,200.0,0.440405014597148,0.5896636178706585,200.0,,0.0,0.0,0.0,200.0,0.10543541947490465,0.14116876247685978,200.0,DeepAR,mae_real_casi_cero,,"DeepAR: serie casi-cero (total 0 casos), menor MAE real"
